Drug_ID,Drug_Name,Company,Region,Sale_Date,Approval_Date,Category,Units_Sold,Price_INR,Revenue_INR,Batch_Number,Manufacturing_Plant,Side_Effects_Reported,Clinical_Trial_Phase,Success_Rate,Regulatory_Status,Doctor_Prescriptions,Customer_Rating,Distribution_Channel,Country,Marketing_Spend_INR
1722,Atorvastatin,Cipla,East Zone,2025-03-13 17:00:00,2021-06-17,Antidiabetic,543,9995.88,5427762.84,2559,Mumbai,31,Phase 1,86.02,Rejected,66,3.4,Hospital,India,546488.0
1723,Metformin,Sun Pharma, North Region,2025-03-13 18:00:00,2018-10-01,Gastrointestinal,130,10478.65,1362224.5,4191,Hyderabad,34,Phase 2,62.92,Rejected,51,3.2,Retail Pharmacy,India,931443.43
1724,Metformin,Lupin,north,2025-03-13 19:00:00,2022-11-28,Analgesic,484,32180.86,15575536.24,3896,Ahmedabad,42,Phase 4,97.35,Approved,39,2.8,Retail Pharmacy,India,640135.47
1725,Amlodipine,Glenmark,WEST,2025-03-13 20:00:00,2022-12-20,Cardiovascular,654,27261.22,17828837.88,3159,Hyderabad,34,Phase 2,77.62,Pending,50,1.8,Distributor,India,374842.42
1726,Azithromycin,Aurobindo,West ,2025-03-13 21:00:00,2015-02-18,Cardiovascular,11,34156.38,375720.18,3324,Mumbai,49,Phase 3,83.27,Rejected,53,2.0,Distributor,India,3412212.73
1727,Losartan,Sun Pharma,south ,2025-03-13 22:00:00,2022-03-04,Gastrointestinal,787,15176.3,11943748.1,4605,Bangalore,18,Phase 4,68.56,Approved,26,1.6,Hospital,India,3873696.43
1728,Amlodipine,Lupin,WEST,2025-03-13 23:00:00,2021-11-12,Analgesic,201,4961.43,997247.43,4345,Mumbai,23,Phase 1,81.46,Approved,27,3.7,Distributor,India,3751681.92
1729,Paracetamol,Torrent,SOUTH,2025-03-14 00:00:00,2018-07-18,Analgesic,33,6356.15,209752.95,4095,Ahmedabad,26,Phase 4,59.51,Rejected,77,1.6,Hospital,India,3441520.84
1730,Paracetamol,Biocon,north,2025-03-14 01:00:00,2021-03-13,Cardiovascular,360,16607.22,5978599.2,1503,Hyderabad,47,Phase 3,89.55,Pending,88,1.5,Online,India,1291666.72
1731,Metformin,Lupin,EAST,2025-03-14 02:00:00,2019-11-03,Analgesic,251,9432.85,2367645.35,1730,Mumbai,19,Phase 1,95.2,Pending,98,3.1,Retail Pharmacy,India,2205522.67
1732,Amlodipine,Aurobindo,EAST,2025-03-14 03:00:00,2021-11-16,Cardiovascular,807,15866.97,12804644.79,3801,Hyderabad,45,Phase 2,69.28,Rejected,42,4.0,Distributor,India,3462255.26
1733,Omeprazole,Lupin,SOUTH,2025-03-14 04:00:00,2018-07-15,Antibiotic,291,24742.85,7200169.35,3498,Hyderabad,34,Phase 4,64.94,Approved,44,4.9,Distributor,India,4547558.72
1734,Omeprazole,Dr. Reddy's,WEST,2025-03-14 05:00:00,2021-07-25,Antibiotic,519,27081.47,14055282.93,4776,Bangalore,45,Phase 1,95.52,Pending,43,3.3,Distributor,India,3440900.57
1735,Atorvastatin,Zydus,WEST,2025-03-14 06:00:00,2021-06-14,Antidiabetic,576,36516.59,21033555.84,4187,Mumbai,19,Phase 3,94.52,Pending,15,1.0,Distributor,India,3513490.04
1736,Azithromycin,Zydus,SOUTH,2025-03-14 07:00:00,2017-08-31,Analgesic,661,17727.53,11717897.33,1078,Ahmedabad,1,Phase 4,84.31,Approved,50,3.1,Online,India,4596995.32
1737,Metformin,Cadila,East Zone,2025-03-14 08:00:00,2018-04-05,Analgesic,117,12661.13,1481352.21,4593,Bangalore,48,Phase 3,59.11,Rejected,87,1.6,Distributor,India,4999813.05
1738,Ciprofloxacin,Sun Pharma, North Region,2025-03-14 09:00:00,2016-04-14,Antibiotic,944,20327.8,19189443.2,1802,Bangalore,26,Phase 1,92.11,Rejected,34,1.4,Distributor,India,1206505.86
1739,Amoxicillin,Dr. Reddy's,Central,2025-03-14 10:00:00,2021-05-17,Antibiotic,781,5960.4,4655072.399999999,4744,Mumbai,48,Phase 2,63.59,Pending,55,3.2,Distributor,India,4494153.62
1740,Azithromycin,Sun Pharma, North Region,2025-03-14 11:00:00,2021-11-23,Antibiotic,685,33361.94,22852928.9,4013,Ahmedabad,8,Phase 4,65.95,Pending,41,3.2,Distributor,India,3243882.24
1741,Amlodipine,Lupin,West ,2025-03-14 12:00:00,2024-01-22,Gastrointestinal,657,29530.16,19401315.12,2635,Mumbai,29,Phase 4,67.1,Rejected,12,4.3,Retail Pharmacy,India,3646517.39
1742,Ibuprofen,Aurobindo, east,2025-03-14 13:00:00,2022-09-15,Antidiabetic,274,24837.11,6805368.140000001,3212,Mumbai,13,Phase 3,77.05,Approved,94,2.6,Online,India,1463939.19
1743,Metformin,Lupin,NORTH ,2025-03-14 14:00:00,2023-10-03,Antibiotic,164,30446.37,4993204.68,1445,Hyderabad,4,Phase 4,58.53,Rejected,12,2.7,Retail Pharmacy,India,4567810.42
1744,Ibuprofen,Dr. Reddy's, east,2025-03-14 15:00:00,2024-04-29,Antibiotic,827,29754.48,24606954.96,3844,Pune,0,Phase 2,61.62,Approved,81,3.0,Retail Pharmacy,India,2285180.83
1745,Ibuprofen,Glenmark, east,2025-03-14 16:00:00,2020-07-11,Gastrointestinal,503,39730.8,19984592.4,3572,Bangalore,26,Phase 2,85.54,Approved,86,1.3,Online,India,3858843.58
1746,Losartan,Dr. Reddy's,East Zone,2025-03-14 17:00:00,2022-05-05,Antidiabetic,158,34786.43,5496255.94,3783,Mumbai,37,Phase 1,58.24,Approved,66,4.3,Retail Pharmacy,India,4654940.08
1747,Amlodipine,Zydus,NORTH ,2025-03-14 18:00:00,2016-11-30,Cardiovascular,641,9547.76,6120114.16,4924,Pune,12,Phase 4,87.26,Pending,66,4.9,Online,India,287950.52
1748,Ciprofloxacin,Lupin,south ,2025-03-14 19:00:00,2016-04-19,Gastrointestinal,532,22479.13,11958897.16,2316,Ahmedabad,41,Phase 4,72.27,Pending,37,4.0,Distributor,India,1148825.31
1749,Paracetamol,Biocon,WEST,2025-03-14 20:00:00,2019-09-02,Analgesic,625,11115.96,6947474.999999999,4975,Ahmedabad,16,Phase 3,53.87,Rejected,13,2.8,Hospital,India,3845283.23
1750,Amlodipine,Dr. Reddy's,south ,2025-03-14 21:00:00,2015-06-09,Gastrointestinal,323,30246.39,9769583.97,3594,Ahmedabad,15,Phase 3,65.59,Approved,14,3.8,Distributor,India,1188203.01
1751,Ibuprofen,Cipla,WEST,2025-03-14 22:00:00,2020-06-13,Vaccine,252,33967.88,8559905.76,4241,Hyderabad,24,Phase 3,86.44,Approved,69,2.7,Distributor,India,4852344.18
1752,Amoxicillin,Biocon,Central,2025-03-14 23:00:00,2020-09-19,Antidiabetic,434,39838.69,17289991.46,3049,Mumbai,26,Phase 1,86.62,Pending,96,4.8,Distributor,India,4187448.75
1753,Ibuprofen,Torrent,Central,2025-03-15 00:00:00,2021-04-26,Antibiotic,567,16491.25,9350538.75,1068,Hyderabad,17,Phase 4,92.0,Approved,72,1.2,Retail Pharmacy,India,2035364.21
1754,Ciprofloxacin,Dr. Reddy's, North Region,2025-03-15 01:00:00,2018-08-07,Gastrointestinal,217,16170.5,3508998.5,1743,Mumbai,34,Phase 2,70.55,Rejected,75,2.3,Distributor,India,3666594.8
1755,Ibuprofen,Aurobindo,East Zone,2025-03-15 02:00:00,2017-02-12,Vaccine,764,12432.23,9498223.72,2759,Ahmedabad,48,Phase 3,64.55,Pending,94,2.8,Retail Pharmacy,India,2655219.44
1756,Ciprofloxacin,Lupin, east,2025-03-15 03:00:00,2020-09-20,Antibiotic,45,35854.31,1613443.95,3343,Ahmedabad,2,Phase 2,74.35,Rejected,88,3.9,Distributor,India,2613319.83
1757,Losartan,Torrent,NORTH ,2025-03-15 04:00:00,2024-01-23,Antibiotic,63,1517.03,95572.89,1162,Mumbai,8,Phase 3,57.94,Rejected,61,2.1,Online,India,2269323.75
1758,Paracetamol,Torrent,south ,2025-03-15 05:00:00,2019-01-10,Antidiabetic,949,38557.4,36590972.6,1196,Pune,28,Phase 3,68.68,Pending,12,1.5,Distributor,India,342086.86
1759,Omeprazole,Glenmark,west region,2025-03-15 06:00:00,2022-08-03,Cardiovascular,611,4267.87,2607668.57,1644,Hyderabad,14,Phase 3,57.6,Pending,53,3.7,Distributor,India,4531547.53
1760,Amoxicillin,Torrent,EAST,2025-03-15 07:00:00,2023-09-11,Gastrointestinal,152,6535.93,993461.36,1252,Bangalore,24,Phase 3,90.11,Approved,47,3.6,Hospital,India,195565.82
1761,Metformin,Glenmark,East Zone,2025-03-15 08:00:00,2016-11-18,Vaccine,947,30944.28,29304233.16,3269,Hyderabad,36,Phase 3,90.0,Pending,86,1.7,Hospital,India,3065070.89
1762,Atorvastatin,Torrent,north,2025-03-15 09:00:00,2019-09-10,Analgesic,101,37516.05,3789121.05,4214,Pune,46,Phase 1,95.06,Rejected,37,3.2,Online,India,678229.83
1763,Paracetamol,Sun Pharma,west region,2025-03-15 10:00:00,2023-09-18,Antibiotic,915,24149.17,22096490.55,1459,Bangalore,35,Phase 1,90.36,Rejected,35,1.6,Distributor,India,3000149.26
1764,Omeprazole,Cadila,EAST,2025-03-15 11:00:00,2018-05-14,Gastrointestinal,421,13539.87,5700285.2700000005,1203,Ahmedabad,31,Phase 3,80.88,Pending,70,1.3,Retail Pharmacy,India,2262549.48
1765,Paracetamol,Lupin,Central,2025-03-15 12:00:00,2016-05-23,Antibiotic,133,17373.55,2310682.15,2749,Ahmedabad,11,Phase 4,59.79,Approved,58,3.5,Retail Pharmacy,India,1150352.82
1766,Atorvastatin,Dr. Reddy's,Central,2025-03-15 13:00:00,2024-03-09,Gastrointestinal,231,10574.82,2442783.42,3726,Mumbai,23,Phase 2,97.61,Pending,97,2.5,Hospital,India,1796883.43
1767,Amlodipine,Cadila,WEST,2025-03-15 14:00:00,2015-05-17,Antidiabetic,283,16923.84,4789446.72,2051,Bangalore,6,Phase 2,54.7,Approved,99,2.8,Distributor,India,4481391.22
1768,Ibuprofen,Cadila,EAST,2025-03-15 15:00:00,2019-01-24,Gastrointestinal,146,15010.29,2191502.3400000003,4132,Ahmedabad,21,Phase 1,74.39,Rejected,62,3.9,Online,India,4130045.22
1769,Ibuprofen,Lupin,West ,2025-03-15 16:00:00,2018-12-16,Vaccine,517,19424.33,10042378.61,4629,Mumbai,28,Phase 3,91.55,Approved,49,3.0,Distributor,India,4710346.51
1770,Azithromycin,Glenmark,Central,2025-03-15 17:00:00,2016-12-03,Gastrointestinal,802,8051.49,6457294.98,3973,Hyderabad,29,Phase 3,70.45,Approved,36,4.8,Hospital,India,4570271.65
1771,Ciprofloxacin,Dr. Reddy's,Central,2025-03-15 18:00:00,2022-06-07,Antidiabetic,63,11286.37,711041.31,2706,Pune,49,Phase 1,74.33,Pending,72,2.6,Retail Pharmacy,India,170729.47
1772,Ciprofloxacin,Cipla,SOUTH,2025-03-15 19:00:00,2023-10-31,Cardiovascular,906,8403.83,7613869.979999999,4233,Mumbai,4,Phase 3,88.92,Pending,63,4.6,Hospital,India,1076633.87
1773,Ibuprofen,Biocon,souTh,2025-03-15 20:00:00,2020-11-25,Antibiotic,548,29030.44,15908681.12,2792,Pune,15,Phase 1,91.04,Pending,18,4.6,Retail Pharmacy,India,4839331.77
1774,Metformin,Aurobindo,SOUTH,2025-03-15 21:00:00,2018-10-01,Vaccine,562,245.21,137808.02000000002,2932,Mumbai,12,Phase 4,74.6,Approved,45,2.6,Retail Pharmacy,India,1023546.66
1775,Losartan,Dr. Reddy's,EAST,2025-03-15 22:00:00,2016-07-02,Analgesic,150,1800.25,270037.5,1404,Mumbai,29,Phase 1,59.53,Rejected,85,1.6,Retail Pharmacy,India,3276025.43
1776,Metformin,Biocon,Central,2025-03-15 23:00:00,2017-12-20,Analgesic,28,33786.07,946009.96,2707,Mumbai,18,Phase 2,94.17,Rejected,58,4.0,Distributor,India,4916183.93
1777,Atorvastatin,Lupin, North Region,2025-03-16 00:00:00,2015-04-18,Antidiabetic,737,19811.71,14601230.27,2132,Pune,14,Phase 1,73.55,Approved,11,1.6,Retail Pharmacy,India,3716910.84
1778,Ciprofloxacin,Cadila,West ,2025-03-16 01:00:00,2023-01-19,Gastrointestinal,657,28750.46,18889052.22,4313,Bangalore,42,Phase 2,72.44,Rejected,96,1.3,Retail Pharmacy,India,3937432.94
1779,Losartan,Dr. Reddy's,East Zone,2025-03-16 02:00:00,2015-11-13,Antidiabetic,494,26072.73,12879928.62,4645,Bangalore,31,Phase 4,53.01,Approved,65,2.0,Hospital,India,591377.09
1780,Atorvastatin,Cadila,EAST,2025-03-16 03:00:00,2020-10-14,Antibiotic,954,34011.36,32446837.44,4975,Hyderabad,1,Phase 1,68.32,Pending,76,2.2,Retail Pharmacy,India,3274381.09
1781,Amoxicillin,Glenmark,Central,2025-03-16 04:00:00,2015-08-17,Vaccine,826,37248.85,30767550.1,1945,Hyderabad,1,Phase 1,65.66,Approved,23,1.0,Hospital,India,3594926.26
1782,Paracetamol,Sun Pharma,East Zone,2025-03-16 05:00:00,2020-10-18,Cardiovascular,242,16457.7,3982763.4,1359,Ahmedabad,20,Phase 1,82.6,Rejected,63,2.5,Online,India,3215875.38
1783,Paracetamol,Torrent,west region,2025-03-16 06:00:00,2024-09-16,Analgesic,714,23273.21,16617071.94,4307,Hyderabad,47,Phase 1,76.71,Approved,14,4.2,Hospital,India,3571325.65
1784,Amoxicillin,Biocon,SOUTH,2025-03-16 07:00:00,2017-12-11,Vaccine,749,27738.59,20776203.91,2457,Pune,2,Phase 3,63.33,Rejected,53,1.1,Hospital,India,3820910.23
1785,Azithromycin,Biocon,west region,2025-03-16 08:00:00,2016-03-20,Cardiovascular,209,31284.49,6538458.41,4156,Hyderabad,15,Phase 1,56.19,Rejected,83,2.6,Distributor,India,2437940.16
1786,Losartan,Sun Pharma,north,2025-03-16 09:00:00,2017-05-17,Antidiabetic,700,5257.39,3680173.0,3519,Ahmedabad,25,Phase 1,59.94,Approved,63,2.2,Retail Pharmacy,India,3323273.58
1787,Ibuprofen,Lupin,SOUTH,2025-03-16 10:00:00,2024-03-14,Gastrointestinal,562,12831.24,7211156.88,2454,Pune,5,Phase 4,82.14,Approved,19,4.5,Distributor,India,2188650.26
1788,Ibuprofen,Sun Pharma,Central,2025-03-16 11:00:00,2019-07-19,Antibiotic,524,1542.32,808175.6799999999,2081,Hyderabad,12,Phase 3,83.48,Rejected,70,2.3,Retail Pharmacy,India,4928183.05
1789,Losartan,Aurobindo,Central,2025-03-16 12:00:00,2017-09-20,Gastrointestinal,351,2918.03,1024228.53,3879,Mumbai,22,Phase 2,91.53,Pending,74,2.9,Retail Pharmacy,India,4968080.25
1790,Metformin,Zydus, North Region,2025-03-16 13:00:00,2022-02-17,Vaccine,429,31965.56,13713225.24,3041,Pune,18,Phase 2,65.16,Approved,10,4.4,Retail Pharmacy,India,1005554.67
1791,Omeprazole,Sun Pharma, North Region,2025-03-16 14:00:00,2015-01-31,Antidiabetic,320,7612.67,2436054.4,2619,Bangalore,4,Phase 4,86.82,Approved,86,1.2,Retail Pharmacy,India,388086.53
1792,Ciprofloxacin,Glenmark,SOUTH,2025-03-16 15:00:00,2023-06-07,Antidiabetic,514,33765.75,17355595.5,3807,Ahmedabad,18,Phase 4,54.2,Rejected,49,4.8,Hospital,India,3028567.54
1793,Paracetamol,Dr. Reddy's, North Region,2025-03-16 16:00:00,2021-04-14,Vaccine,73,737.15,53811.95,2346,Bangalore,31,Phase 4,75.07,Approved,54,2.6,Distributor,India,1634339.06
1794,Atorvastatin,Lupin,south ,2025-03-16 17:00:00,2019-07-09,Vaccine,518,23434.83,12139241.94,2495,Bangalore,34,Phase 3,89.84,Pending,69,3.4,Online,India,2596756.62
1795,Omeprazole,Glenmark, North Region,2025-03-16 18:00:00,2017-03-19,Vaccine,301,34702.68,10445506.68,4807,Mumbai,42,Phase 2,50.86,Approved,16,4.8,Online,India,2768642.09
1796,Paracetamol,Zydus,EAST,2025-03-16 19:00:00,2023-09-25,Gastrointestinal,891,11403.79,10160776.89,1880,Pune,8,Phase 4,57.46,Rejected,91,2.3,Online,India,1828211.17
1797,Omeprazole,Torrent,WEST,2025-03-16 20:00:00,2016-12-13,Antidiabetic,44,20484.9,901335.6,1744,Pune,11,Phase 2,61.42,Approved,11,4.5,Hospital,India,178568.3
1798,Amlodipine,Dr. Reddy's,Central,2025-03-16 21:00:00,2015-02-16,Antidiabetic,829,34378.36,28499660.44,2049,Hyderabad,30,Phase 1,97.81,Rejected,34,4.8,Retail Pharmacy,India,2862510.6
1799,Omeprazole,Dr. Reddy's,north,2025-03-16 22:00:00,2020-10-12,Analgesic,514,23533.93,12096440.02,1982,Hyderabad,2,Phase 2,95.23,Rejected,57,4.1,Online,India,556344.56
1800,Paracetamol,Glenmark,WEST,2025-03-16 23:00:00,2021-09-27,Cardiovascular,587,10111.8,5935626.6,4824,Bangalore,34,Phase 4,77.67,Rejected,11,1.4,Online,India,1004575.14
1801,Atorvastatin,Torrent,north,2025-03-17 00:00:00,2022-09-10,Cardiovascular,347,21427.55,7435359.85,2148,Hyderabad,32,Phase 1,98.04,Rejected,95,4.0,Hospital,India,556554.0
1802,Amoxicillin,Dr. Reddy's,souTh,2025-03-17 01:00:00,2023-01-27,Analgesic,72,37562.29,2704484.88,4888,Bangalore,40,Phase 4,74.18,Rejected,88,4.6,Distributor,India,3560327.82
1803,Amoxicillin,Cipla,west region,2025-03-17 02:00:00,2023-08-21,Gastrointestinal,447,8375.54,3743866.38,2797,Pune,0,Phase 3,62.84,Approved,45,3.9,Distributor,India,1439892.2
1804,Amlodipine,Dr. Reddy's,south ,2025-03-17 03:00:00,2015-03-11,Cardiovascular,44,27307.7,1201538.8,4496,Bangalore,3,Phase 1,50.6,Approved,60,1.3,Retail Pharmacy,India,1638288.23
1805,Amoxicillin,Torrent,Central,2025-03-17 04:00:00,2019-09-11,Antibiotic,561,9714.76,5449980.36,1213,Bangalore,48,Phase 2,53.19,Pending,21,1.1,Distributor,India,4746803.18
1806,Paracetamol,Zydus,East Zone,2025-03-17 05:00:00,2020-08-24,Gastrointestinal,338,22985.56,7769119.28,1411,Pune,26,Phase 1,82.21,Approved,92,1.5,Distributor,India,183551.87
1807,Losartan,Glenmark,EAST,2025-03-17 06:00:00,2022-06-02,Gastrointestinal,201,8936.24,1796184.24,2182,Ahmedabad,18,Phase 1,58.48,Approved,36,3.0,Distributor,India,4395724.44
1808,Azithromycin,Glenmark,Central,2025-03-17 07:00:00,2021-02-11,Vaccine,887,26806.28,23777170.36,4835,Hyderabad,18,Phase 4,75.0,Pending,75,2.3,Hospital,India,1515476.58
1809,Omeprazole,Torrent,WEST,2025-03-17 08:00:00,2015-10-11,Cardiovascular,694,14843.57,10301437.58,2897,Mumbai,14,Phase 3,64.23,Pending,99,4.0,Online,India,1171316.88
1810,Azithromycin,Sun Pharma,EAST,2025-03-17 09:00:00,2015-08-09,Cardiovascular,611,2670.89,1631913.79,3617,Ahmedabad,19,Phase 4,77.82,Pending,46,3.5,Retail Pharmacy,India,2302218.04
1811,Amlodipine,Glenmark,souTh,2025-03-17 10:00:00,2017-08-19,Antibiotic,18,3849.03,69282.54000000001,2291,Bangalore,41,Phase 2,56.84,Approved,83,2.8,Retail Pharmacy,India,2443108.69
1812,Atorvastatin,Torrent,SOUTH,2025-03-17 11:00:00,2021-09-25,Antibiotic,941,27965.23,26315281.43,2490,Mumbai,31,Phase 3,71.46,Rejected,63,1.9,Retail Pharmacy,India,776259.92
1813,Ciprofloxacin,Biocon,West ,2025-03-17 12:00:00,2017-06-28,Antidiabetic,521,29653.1,15449265.1,3839,Bangalore,8,Phase 2,65.61,Pending,58,1.9,Retail Pharmacy,India,1223413.6
1814,Atorvastatin,Glenmark,EAST,2025-03-17 13:00:00,2021-06-16,Vaccine,859,24324.18,20894470.62,1667,Bangalore,25,Phase 4,67.44,Pending,75,3.4,Distributor,India,3677631.35
1815,Atorvastatin,Zydus,NORTH ,2025-03-17 14:00:00,2021-02-07,Antibiotic,161,18290.68,2944799.48,4141,Bangalore,8,Phase 1,95.49,Pending,41,3.6,Online,India,156731.88
1816,Amlodipine,Dr. Reddy's,west region,2025-03-17 15:00:00,2023-02-09,Analgesic,324,10551.96,3418835.04,4733,Hyderabad,6,Phase 2,95.79,Approved,71,1.6,Retail Pharmacy,India,4240797.18
1817,Ciprofloxacin,Dr. Reddy's,SOUTH,2025-03-17 16:00:00,2023-07-31,Cardiovascular,459,37044.25,17003310.75,2804,Ahmedabad,31,Phase 1,52.37,Approved,15,4.7,Online,India,1489288.91
1818,Amoxicillin,Lupin,WEST,2025-03-17 17:00:00,2017-04-20,Vaccine,719,2245.8,1614730.2000000002,3120,Hyderabad,27,Phase 3,51.86,Approved,29,4.7,Retail Pharmacy,India,3642637.68
1819,Ciprofloxacin,Lupin,south ,2025-03-17 18:00:00,2023-10-18,Antibiotic,27,14503.07,391582.89,1340,Pune,13,Phase 2,94.33,Approved,40,5.0,Online,India,382671.0
1820,Atorvastatin,Sun Pharma,Central,2025-03-17 19:00:00,2021-05-19,Analgesic,598,5286.52,3161338.9600000004,4841,Mumbai,45,Phase 1,95.18,Rejected,87,2.4,Distributor,India,1440443.85
1821,Azithromycin,Lupin,SOUTH,2025-03-17 20:00:00,2024-12-28,Vaccine,619,22763.19,14090414.61,1179,Ahmedabad,11,Phase 2,91.13,Pending,46,2.7,Online,India,629396.89
1822,Ibuprofen,Cipla,EAST,2025-03-17 21:00:00,2019-08-27,Gastrointestinal,322,3704.18,1192745.96,2357,Ahmedabad,46,Phase 1,91.73,Pending,34,2.6,Hospital,India,522451.5
1823,Ibuprofen,Cipla,west region,2025-03-17 22:00:00,2023-03-08,Gastrointestinal,669,4249.13,2842667.97,3345,Bangalore,27,Phase 3,82.13,Pending,46,4.3,Retail Pharmacy,India,3109909.39
1824,Omeprazole,Cadila,EAST,2025-03-17 23:00:00,2019-06-24,Analgesic,525,6907.97,3626684.25,4072,Bangalore,29,Phase 4,68.53,Rejected,35,1.7,Distributor,India,117913.53
1825,Ciprofloxacin,Dr. Reddy's,East Zone,2025-03-18 00:00:00,2018-11-01,Gastrointestinal,254,3076.66,781471.64,2412,Mumbai,47,Phase 2,98.04,Rejected,49,2.2,Distributor,India,338742.78
1826,Amoxicillin,Zydus,WEST,2025-03-18 01:00:00,2017-07-19,Vaccine,244,14569.43,3554940.92,3079,Ahmedabad,40,Phase 2,77.04,Approved,63,4.0,Hospital,India,2537467.28
1827,Amlodipine,Cadila,west region,2025-03-18 02:00:00,2020-12-25,Antidiabetic,13,20342.4,264451.2,2986,Pune,37,Phase 4,77.01,Approved,49,1.6,Online,India,716271.42
1828,Omeprazole,Torrent,west region,2025-03-18 03:00:00,2016-05-21,Gastrointestinal,216,18267.46,3945771.36,4530,Mumbai,2,Phase 2,67.99,Rejected,46,1.0,Retail Pharmacy,India,2141425.47
1829,Atorvastatin,Aurobindo,SOUTH,2025-03-18 04:00:00,2015-03-08,Vaccine,404,19295.39,7795337.56,3313,Ahmedabad,38,Phase 4,50.66,Approved,58,4.9,Distributor,India,2132888.33
1830,Atorvastatin,Torrent,north,2025-03-18 05:00:00,2024-01-05,Cardiovascular,584,22315.53,13032269.52,1743,Ahmedabad,19,Phase 2,85.67,Approved,33,2.2,Online,India,4059085.3
1831,Losartan,Lupin,west region,2025-03-18 06:00:00,2022-03-17,Antidiabetic,92,20163.18,1855012.56,3588,Hyderabad,8,Phase 2,84.3,Approved,83,4.7,Distributor,India,691773.68
1832,Ibuprofen,Torrent,East Zone,2025-03-18 07:00:00,2020-04-19,Cardiovascular,267,28342.24,7567378.08,4262,Bangalore,25,Phase 3,67.8,Pending,13,4.2,Hospital,India,3737343.88
1833,Ibuprofen,Torrent,NORTH ,2025-03-18 08:00:00,2017-02-12,Antidiabetic,950,34364.89,32646645.5,1181,Ahmedabad,40,Phase 1,66.55,Pending,76,3.5,Online,India,1534112.4
1834,Omeprazole,Dr. Reddy's,Central,2025-03-18 09:00:00,2015-09-17,Antidiabetic,263,4554.62,1197865.06,3857,Bangalore,20,Phase 4,89.65,Approved,86,1.6,Online,India,4514909.66
1835,Ibuprofen,Cadila,souTh,2025-03-18 10:00:00,2023-07-19,Analgesic,748,1624.61,1215208.28,4866,Bangalore,2,Phase 4,92.83,Rejected,94,4.5,Retail Pharmacy,India,4516153.22
1836,Amlodipine,Aurobindo,WEST,2025-03-18 11:00:00,2015-01-23,Antidiabetic,842,31808.34,26782622.28,1208,Ahmedabad,38,Phase 2,69.93,Rejected,32,2.3,Hospital,India,3737602.76
1837,Paracetamol,Cipla,Central,2025-03-18 12:00:00,2016-10-04,Antidiabetic,755,20356.85,15369421.749999998,2073,Bangalore,18,Phase 3,94.92,Approved,62,3.2,Distributor,India,1089351.89
1838,Amlodipine,Cadila,south ,2025-03-18 13:00:00,2016-05-09,Analgesic,879,20829.52,18309148.08,2479,Mumbai,6,Phase 2,90.51,Rejected,58,1.3,Retail Pharmacy,India,1356033.2
1839,Atorvastatin,Sun Pharma,Central,2025-03-18 14:00:00,2022-12-18,Gastrointestinal,87,10245.24,891335.88,1550,Pune,12,Phase 2,56.58,Rejected,23,3.2,Hospital,India,802461.29
1840,Amlodipine,Cadila,SOUTH,2025-03-18 15:00:00,2021-11-21,Cardiovascular,996,10654.13,10611513.48,1574,Bangalore,13,Phase 1,68.5,Approved,53,4.6,Online,India,1382203.45
1841,Amoxicillin,Torrent,west region,2025-03-18 16:00:00,2016-03-09,Vaccine,240,18202.18,4368523.2,1795,Bangalore,15,Phase 1,91.2,Rejected,21,2.7,Distributor,India,3136416.14
1842,Omeprazole,Zydus,Central,2025-03-18 17:00:00,2017-07-28,Vaccine,862,11812.11,10182038.82,4520,Pune,16,Phase 1,99.62,Pending,36,4.2,Distributor,India,2281249.04
1843,Ciprofloxacin,Aurobindo,Central,2025-03-18 18:00:00,2023-09-11,Antidiabetic,447,30249.1,13521347.7,2267,Mumbai,42,Phase 2,60.55,Rejected,49,1.6,Hospital,India,541560.9
1844,Paracetamol,Glenmark,north,2025-03-18 19:00:00,2023-10-11,Antidiabetic,990,29027.57,28737294.3,1869,Bangalore,30,Phase 4,60.92,Rejected,85,3.8,Distributor,India,1552596.99
1845,Amlodipine,Zydus,west region,2025-03-18 20:00:00,2024-10-06,Gastrointestinal,130,25563.23,3323219.9,2677,Mumbai,14,Phase 4,91.23,Pending,12,4.9,Online,India,1757919.07
1846,Amoxicillin,Biocon, North Region,2025-03-18 21:00:00,2021-08-29,Vaccine,821,29170.78,23949210.38,3807,Mumbai,21,Phase 2,63.09,Pending,91,2.9,Online,India,4056774.26
1847,Ibuprofen,Lupin,west region,2025-03-18 22:00:00,2016-06-19,Gastrointestinal,66,2477.39,163507.74,1297,Hyderabad,34,Phase 2,55.44,Approved,90,1.3,Retail Pharmacy,India,2335727.25
1848,Losartan,Aurobindo,souTh,2025-03-18 23:00:00,2017-10-25,Antibiotic,667,24893.96,16604271.32,1166,Mumbai,31,Phase 2,73.0,Rejected,41,3.3,Hospital,India,4730010.0
1849,Losartan,Cadila,south ,2025-03-19 00:00:00,2018-09-11,Antibiotic,244,33575.71,8192473.24,1089,Pune,18,Phase 3,71.03,Rejected,56,4.8,Hospital,India,141487.2
